Humidity,Temperature,Smoke,Status
61.3,27.9,1082,1
56.3,27.9,1044,1
61.3,27.9,1012.666667,1
58.3,27.9,952,1
59.3,27.9,930.6666667,1
60.3,27.9,936,1
62.3,27.9,977.3333333,1
59.3,27.9,1159.333333,1
57.3,27.9,1198,1
61.3,27.9,1005.5,1
59.3,27.9,1047,1
62.3,27.9,1280,1
61.3,27.9,1236.666667,1
64.3,27.9,1190.666667,1
66.3,27.9,1172,1
65.3,27.9,1142.666667,1
61.2,27.9,1114,1
56.2,27.9,1102.666667,1
56.2,27.9,1106.666667,1
56.2,27.9,1098.666667,1
57.2,27.9,1118,1
65.2,27.9,1134,1
58.2,27.9,1164.666667,1
59.2,27.9,1164.666667,1
65.2,27.9,1204.666667,1
57.2,27.9,1204,1
66.2,27.9,1208,1
61.2,27.9,1228.666667,1
58.2,27.9,1280.666667,1
57.2,27.9,1291.333333,1
61.2,27.9,1326.666667,1
61.2,27.9,1006,1
60.2,27.9,1006.5,1
58.2,27.9,1002,1
61.2,27.9,1330.666667,1
60.2,27.9,1332.666667,1
61.2,27.9,1016,2
61.2,27.9,1021,2
59.2,27.9,1025,2
64.2,27.9,1050.5,2
60.2,27.9,1077.5,2
65.2,27.9,1114.5,2
66.2,27.9,1281.5,2
66.2,27.9,1323,2
64.2,27.9,1367,2
66.2,27.9,1414,2
57.2,27.9,1457,2
63.2,27.9,1441,2
65.2,27.9,1546.5,2
65.2,27.9,1531.5,2
61.2,27.9,1509.5,2
65.3,27.9,1580.5,2
63.3,27.9,1654.5,2
62.3,27.9,1956,2
56.3,27.9,1806.5,2
65.3,27.9,1779.5,2
57.3,27.9,1542.5,2
64.3,27.9,1492.5,2
66.3,27.9,1363.5,2
58.3,27.9,1293.5,2
57.3,27.9,1309.5,2
64.3,27.9,1317,2
64.3,27.9,1314.5,2
65.3,27.9,1371,2
62.3,27.9,1356,2
60.3,27.9,1333,2
60.3,27.9,1315.5,2
62.3,27.9,1298.5,2
58.3,27.9,1287.5,2
63.3,27.9,1292.5,2
58.3,27.9,1288.5,2
60.3,27.9,1308.5,2
63.3,27.9,1303.5,2
58.3,27.9,1298.5,2
64.3,27.9,1323,2
58.3,27.9,1403,2
59.3,27.9,1445.5,2
58.3,27.9,1474,2
60.3,27.9,1481.5,2
65.3,27.9,1540,2
61.3,27.9,2044.5,2
59.3,27.9,40804,2
59.3,27.9,13490,2
63.4,27.9,17157,2
61.9,32.1,800,0
59.9,32.1,800,0
53.6,32,800,0
56.6,32,800,0
55.6,32.1,800,0
59.6,32.1,800,0
57.6,32,800,0
54.6,32,800,0
58.6,32.1,800,0
55.6,32.1,800,0
61.6,32.1,800,0
57.6,32.1,800,0
52.6,32.1,800,0
51.6,32.1,800,0
61.6,32.1,800,0
53.6,32.1,812,0
53.6,32.1,800,0
55.6,32.1,824,0
61.6,32.1,800,0
58.6,32.1,814,0
58.6,32.1,820,0
61.6,32.1,812,0
53.6,32.1,816,0
55.5,32.1,810,0
55.5,32.1,800,0
59.5,32.1,800,0
61.5,32.1,818,0
58.5,32.1,802,0
58.5,32.1,808,0
59.4,32.1,808,0
54.4,32.1,804,0
51.4,32.1,802,0
52.4,32.1,800,0
52.4,32.1,800,0
59.4,32.1,806,0
60.3,32.1,820,0
54.3,32.1,816,0
52.3,32.1,802,0
54.3,32.1,812,0
60.2,32.1,808,0
61.2,32.1,800,0
57.2,32.1,800,0
60.2,32.1,820,0
53.2,32.1,820,0
59.2,32.1,808,0
59.2,32.1,808,0
60.2,32.1,802,0
51.2,32.1,804,0
60.2,32.1,808,0
55.1,32.1,800,0
57.1,32.1,808,0
61.1,32.1,808,0
56.1,32.1,818,0
57,32.1,804,0
57,32.1,806,0
53,32.1,824,0
59,32.1,800,0
54,32.1,800,0
57,32.1,802,0
56,32.1,810,0
58.9,32.1,812,0
54.9,32.1,806,0
50.9,32.1,802,0
58.9,32.1,810,0
57,32.1,818,0
57,32.1,836,0
61,32.1,836,0
61,32.1,814,0
54,32.1,812,0
52,32.1,818,0
61,32.1,836,0
60,32.1,826,0
56,32.1,816,0
55,32.1,826,0
59,32.1,826,0
56,32.1,830,0
59,32.1,844,0
56,32.1,830,0
59,32.1,828,0
56,32.1,826,0
55.1,32.1,822,0
51.1,32.1,828,0
52.1,32.1,834,0
59.1,32.1,828,0
58.1,32.1,844,0
53.1,32.1,832,0
58.1,32.1,840,0
61.1,32.1,830,0
60.1,32.1,854,0
60.1,32.1,844,0
59.2,32.2,850,0
60.2,32.2,840,0
55.2,32.1,872,0
61.2,32.1,858,0
60.2,32.1,878,0
52.2,32.1,884,0
57.2,32.1,900,0
52.2,32.1,904,0
61.3,32.2,906,0
56.4,32.2,894,0
51.5,32.2,892,0
61.6,32.2,888,0
53.6,32.2,898,0
59.7,32.2,906,0
59.7,32.2,890,0
60.8,32.2,892,0
58.8,32.2,888,0
54.8,32.2,888,0
61.8,32.2,876,0
52.7,32.2,888,0
57.7,32.2,880,0
56.7,32.2,896,0
60.7,32.2,900,0
59.7,32.2,880,0
57.7,32.2,884,0
54.7,32.2,884,0
55.7,32.2,884,0
59.7,32.2,884,0
53.7,32.2,888,0
61.7,32.2,890,0
60.7,32.2,882,0
54.7,32.2,894,0
54.7,32.2,894,0
58.7,32.2,910,0
51.7,32.2,920,0
60.7,32.2,950,0
56.7,32.2,958,0
55.9,32.2,956,0
56,32.2,946,0
54.3,32.2,946,0
61.4,32.2,928,0
58.5,32.2,928,0
60.6,32.2,914,0
60.7,32.3,908,0
56.7,32.3,894,0
62.6,32.3,890,0
58.6,32.3,904,0
61.5,32.3,890,0
58.4,32.3,900,0
61.3,32.3,880,0
53.3,32.3,886,0
55.3,32.3,910,0
60.3,32.3,906,0
52.2,32.3,904,0
55.1,32.3,910,0
62.1,32.3,904,0
54,32.3,896,0
54,32.3,894,0
54.9,32.3,902,0
54.9,32.3,900,0
56.7,32.3,898,0
60.7,32.3,900,0
52.7,32.3,900,0
53.7,32.3,900,0
58.7,32.3,900,0
55.7,32.3,880,0
51.6,32.3,916,0
53.6,32.3,904,0
52.6,32.3,904,0
54.6,32.3,902,0
52.6,32.3,906,0
54.6,32.3,900,0
58.6,32.3,906,0
55.6,32.3,930,0
55.6,32.3,986,0
51.6,32.3,1006,0
60.7,32.3,1016,0
54.7,32.3,1012,0
58.9,32.4,1002,0
60.1,32.4,1000,0
59.2,32.4,998,0
55.4,32.4,988,0
56.5,32.4,998,0
57.5,32.4,990,0
55.6,32.4,1000,0
55.6,32.4,990,0
58.6,32.4,984,0
57.6,32.4,994,0
58.6,32.4,970,0
56.6,32.4,946,0
53.5,32.4,940,0
58.5,32.4,948,0
60.5,32.4,928,0
62.4,32.4,942,0
56.4,32.4,938,0
60.3,32.4,946,0
60.3,32.4,942,0
53.2,32.4,934,0
58.2,32.4,934,0
52.1,32.4,944,0
60.1,32.4,950,0
61,32.4,942,0
58,32.4,958,0
57,32.4,948,0
61,32.4,940,0
52.9,32.4,946,0
52.9,32.4,958,0
53.9,32.4,948,0
51.9,32.4,950,0
57.9,32.4,948,0
52.9,32.4,954,0
61.9,32.4,962,0
54.9,32.4,958,0
58.9,32.4,964,0
52.9,32.4,958,0
59.9,32.4,972,0
55.9,32.4,970,0
54.9,32.4,982,0
57.9,32.4,960,0
60.9,32.4,978,0
55.9,32.4,962,0
62,32.5,970,0
60,32.5,960,0
58.9,32.5,962,0
53.9,32.5,968,0
58.8,32.5,978,1
55.8,32.5,992,1
59.9,32.5,978,1
54.9,32.5,990,1
58.9,32.5,980,1
55.9,32.5,988,1
52.9,32.4,978,1
57.9,32.4,986,1
55,32.5,976,1
56,32.5,978,1
55,32.5,972,1
58,32.5,990,1
59,32.5,982,1
55,32.5,994,1
60.1,32.5,984,1
57.1,32.5,1012,1
54.1,32.5,1014,1
55.1,32.5,1022,1
56.2,32.5,1022,1
56.2,32.5,1026,1
54.3,32.5,1030,1
59.3,32.5,1040,1
61.3,32.5,1018,1
56.3,32.5,1028,1
56.4,32.5,1022,1
56.4,32.5,1036,1
55.4,32.5,1030,1
62.4,32.5,1024,1
57.4,32.5,1036,1
57.4,32.5,1026,1
62.4,32.5,1028,1
55.4,32.5,1028,1
52.4,32.5,1036,1
57.4,32.5,1012,1
54.3,32.5,1034,1
62.3,32.5,1024,1
57.3,32.5,1026,1
60.3,32.5,1014,1
60.3,32.5,1022,1
56.3,32.5,1026,1
57.3,32.5,1014,1
52.3,32.5,1022,1
59.3,32.5,1026,1
62.3,32.5,1050,1
57.3,32.5,1036,1
53.3,32.6,1032,1
56.3,32.6,1036,1
53.3,32.6,1022,1
60.3,32.6,1036,1
59.3,32.6,1052,1
55.3,32.6,1046,1
52.3,32.5,1056,1
62.3,32.5,1048,1
56.3,32.5,1052,1
54.3,32.5,1056,1
56.2,32.5,988,1
60.2,32.5,970,1
53.3,32.6,954,1
58.3,32.6,928,1
55.1,32.6,914,1
61.1,32.6,922,1
58.9,32.6,928,1
61.8,32.6,932,1
56.6,32.6,916,1
55.5,32.6,912,1
58.4,32.6,906,1
57.4,32.6,898,1
55.3,32.6,906,1
57.3,32.6,916,1
57.2,32.6,906,1
57.2,32.6,908,1
55.2,32.6,906,1
57.2,32.6,912,1
58.2,32.6,912,1
51.2,32.6,922,1
60.2,32.6,940,1
55.2,32.6,952,1
53.1,32.6,972,1
59.1,32.6,978,1
55.1,32.6,976,1
61.2,32.6,974,1
55.2,32.6,978,1
60.3,32.6,982,1
51.3,32.6,996,1
59.3,32.6,986,1
61.3,32.6,998,1
60.4,32.6,984,1
51.4,32.6,1004,1
53.4,32.6,1018,1
57.4,32.6,1006,1
52.5,32.6,1010,1
53.5,32.6,1020,1
57.5,32.6,1018,1
59.5,32.6,1020,1
59.6,32.6,984,1
58.6,32.6,978,1
56.5,32.6,960,1
54.5,32.6,954,1
56.3,32.6,956,1
53.3,32.6,964,1
51.2,32.6,958,1
53.2,32.6,962,1
55.2,32.6,942,1
53.2,32.6,948,1
56.2,32.6,940,1
55.2,32.6,938,1
56.1,32.6,956,1
61.1,32.6,966,1
61.1,32.6,988,1
58.1,32.6,1000,1
55.2,32.6,1030,1
51.2,32.6,1038,1
61.3,32.6,1064,1
61.3,32.6,1058,1
59.4,32.6,1060,1
58.5,32.6,1080,1
60.6,32.6,1076,1
51.7,32.6,1070,1
58.8,32.6,1086,1
61.8,32.6,1074,1
53.8,32.6,1096,1
55.9,32.6,1094,1
60.9,32.6,1088,1
57.9,32.6,1112,1
56.9,32.6,1110,1
57.9,32.6,1106,1
61.9,32.6,1126,1
60,32.6,1118,1
62,32.6,1136,1
60.1,32.6,1144,1
59.1,32.6,1122,1
53.2,32.6,1130,1
55.2,32.6,1124,1
62.2,32.6,1116,1
55.2,32.6,1140,1
61.2,32.6,1146,1
52.2,32.6,1122,1
60.2,32.6,1136,1
54.2,32.6,1128,1
56.2,32.6,1120,1
62.2,32.6,1126,1
52.2,32.6,1112,1
59.2,32.6,1122,1
59.2,32.6,1124,1
58.2,32.6,1124,1
57.2,32.6,1126,1
55.2,32.6,1124,1
61.1,32.6,1114,1
58.1,32.6,1114,1
62.1,32.6,1098,1
57.1,32.6,1110,1
56.1,32.7,1120,1
61.1,32.7,1106,1
54.1,32.7,1096,1
61.1,32.7,1096,1
58.1,32.6,1100,1
60.1,32.6,1098,1
57.1,32.7,1100,1
59.1,32.7,1092,1
60,32.6,1100,1
52,32.6,1102,1
56,32.6,1094,1
61,32.6,1096,1
54,32.6,1118,1
59,32.6,1122,1
60,32.6,1108,1
57.1,32.7,1102,1
58.1,32.7,1100,1
60.1,32.7,1100,1
60.1,32.7,1086,1
52.1,32.7,1094,1
62.1,32.7,1104,1
56.1,32.7,1084,1
62.1,32.7,1088,1
57.1,32.7,1082,1
58.1,32.7,1088,1
58.1,32.7,1084,1
58.1,32.7,1076,1
59.1,32.7,1074,1
55.1,32.7,1064,1
61,32.7,1042,1
52,32.7,1018,1
56.9,32.7,1014,1
57.9,32.7,1012,1
55.9,32.7,1000,1
56.9,32.7,1032,1
56.9,32.7,1024,1
58.9,32.7,1034,1
55.8,32.7,1048,1
53.8,32.7,1050,1
60.8,32.7,1064,1
54.8,32.7,1064,1
55.9,32.7,1058,1
58.9,32.7,1078,1
61.9,32.7,1076,1
53.9,32.7,1078,1
60.1,32.7,1072,1
59.1,32.7,1042,1
60.2,32.7,1044,1
53.2,32.7,1038,1
60.2,32.7,1022,1
56.2,32.7,1038,1
62.1,32.7,1032,1
55.1,32.7,1032,1
52,32.7,1006,1
61,32.7,1018,1
61,32.7,1016,1
58,32.7,1010,1
61.9,32.7,996,1
53.9,32.7,998,1
57.9,32.7,1018,1
56.9,32.7,1002,1
60.9,32.7,1012,1
56.9,32.7,1002,1
51.9,32.7,1010,1
58.9,32.7,1012,1
61.9,32.7,1004,1
53.9,32.7,1032,1
55.9,32.7,1022,1
61.9,32.7,1028,1
52.9,32.7,1036,1
60.9,32.7,1038,1
56.9,32.7,1032,1
53.9,32.7,1022,1
51.9,32.7,1022,1
53.9,32.7,1022,1
56.9,32.7,1016,1
57.9,32.7,1032,1
61.9,32.7,1026,1
61.9,32.7,1016,1
53.9,32.7,1024,1
56.9,32.7,1020,1
57.9,32.7,1034,1
53.9,32.7,1040,1
57.9,32.7,1040,1
51.9,32.7,1038,1
53.9,32.7,1040,1
60.9,32.7,1052,1
53.9,32.7,1040,1
59.9,32.7,1022,1
52.9,32.7,1042,1
54.9,32.7,1048,1
57.9,32.7,1054,1
54.9,32.7,1040,1
53.9,32.7,1054,1
58.9,32.7,1038,1
59.9,32.7,1042,1
54.9,32.7,1042,1
61.9,32.7,1044,1
56.9,32.7,1042,1
51.9,32.7,1046,1
57.9,32.7,1050,1
59.9,32.7,1062,1
59.9,32.7,1036,1
53.9,32.7,1042,1
59.9,32.7,1040,1
55.9,32.7,1038,1
54.9,32.7,1024,1
61.9,32.7,1026,1
61.9,32.7,1018,1
56.9,32.7,1018,1
52.9,32.7,1030,1
59.9,32.7,1028,1
52.9,32.7,1024,1
60.9,32.7,1022,1
53.9,32.7,1020,1
56.9,32.7,1038,1
56.9,32.7,1034,1
54.9,32.7,1030,1
58.9,32.7,1034,1
55.9,32.7,1034,1
61.9,32.7,1044,1
56.9,32.7,1032,1
51.9,32.7,1034,1
60.9,32.7,1042,1
56,32.8,1038,1
58,32.8,1034,1
51.9,32.7,1028,1
61.9,32.7,1028,1
51.9,32.7,1038,1
57.9,32.7,1022,1
58.9,32.7,1034,1
56.9,32.7,1030,1
57.9,32.7,1008,1
57.9,32.7,1042,1
61.9,32.7,1010,1
53.9,32.7,1016,1
52.9,32.7,1024,1
57.9,32.7,1006,1
53.9,32.7,1014,1
60.9,32.7,1016,1
57.8,32.7,1010,1
53.7,32.7,1006,1
55.7,32.7,1006,1
56.7,32.7,994,1
60.7,32.7,1008,1
58.7,32.8,1004,1
57.7,32.8,990,1
60.6,32.8,978,1
58.6,32.8,994,1
52.4,32.7,988,1
55.4,32.7,1004,1
56.4,32.7,988,1
52.4,32.7,984,1
55.4,32.8,982,1
54.4,32.8,984,1
51.3,32.7,988,1
60.3,32.7,980,1
59.3,32.7,990,1
61.3,32.7,982,1
57.3,32.7,972,1
52.3,32.7,978,1
60.3,32.7,988,1
61.3,32.7,980,1
56.4,32.7,980,1
54.4,32.7,996,1
51.3,32.7,984,1
55.3,32.7,974,1
57.3,32.7,986,1
58.3,32.7,994,1
60.3,32.7,984,1
61.3,32.7,988,1
61.3,32.7,980,1
57.3,32.7,994,1
53.3,32.7,992,1
61.3,32.7,982,1
51.4,32.7,986,1
59.4,32.7,992,1
56.4,32.7,966,1
59.4,32.7,968,1
56.4,32.7,972,1
58.4,32.7,968,1
51.4,32.7,988,1
59.4,32.7,978,1
51.4,32.7,976,1
59.4,32.7,964,1
60.4,32.7,976,1
54.4,32.7,978,1
61.4,32.7,978,1
57.4,32.7,982,1
53.4,32.7,990,1
59.5,32.7,994,1
61.5,32.7,994,1
61.5,32.7,988,1
57.5,32.7,994,1
55.5,32.7,980,1
55.5,32.7,984,1
52.5,32.7,984,1
56.5,32.7,982,1
56.5,32.7,976,1
52.5,32.7,976,1
57.4,32.7,982,1
51.4,32.7,978,1
60.4,32.7,986,1
51.4,32.7,978,1
53.5,32.7,968,1
52.5,32.7,976,1
61.5,32.7,962,1
54.5,32.7,976,1
60.5,32.7,972,1
60.5,32.7,982,1
51.5,32.7,968,1
54.5,32.7,976,1
56.5,32.7,958,1
53.5,32.7,978,1
59.4,32.6,978,1
57.4,32.6,980,1
56.4,32.6,972,1
53.5,32.7,972,1
55.5,32.7,978,1
55.5,32.7,964,1
54.5,32.7,968,1
53.5,32.7,976,1
54.5,32.7,966,1
54.5,32.7,956,1
55.5,32.7,972,1
51.5,32.6,978,1
53.5,32.6,974,1
55.5,32.7,966,1
59.5,32.7,956,1
59.5,32.7,982,1
52.5,32.7,958,1
56.5,32.6,962,1
61.5,32.6,964,1
58.6,32.7,942,1
54.6,32.7,966,1
59.6,32.7,946,1
57.6,32.7,958,1
59.5,32.6,962,1
59.5,32.6,968,1
55.6,32.7,956,1
54.6,32.7,958,1
52.5,32.6,962,1
59.5,32.6,960,1
57.5,32.6,966,1
53.5,32.6,956,1
59.5,32.6,962,1
58.5,32.6,968,1
57.5,32.6,958,1
57.5,32.6,962,1
61.5,32.6,968,1
58.5,32.6,958,1
61.5,32.6,968,1
61.5,32.6,950,1
61.5,32.6,960,1
60.5,32.6,956,1
53.5,32.6,956,1
53.5,32.6,958,1
60.5,32.6,966,1
52.5,32.6,952,1
59.5,32.6,956,1
58.5,32.6,962,1
55.5,32.6,954,1
56.5,32.6,962,1
52.6,32.6,960,1
51.6,32.6,962,1
58.6,32.6,950,1
53.6,32.6,948,1
57.6,32.6,950,1
60.6,32.6,940,1
52.6,32.6,956,1
60.6,32.6,956,1
60.6,32.6,964,1
54.6,32.6,942,1
55.6,32.6,938,1
58.6,32.6,924,1
61.5,32.6,926,1
53.5,32.6,930,1
54.6,32.6,926,1
53.6,32.6,944,1
54.6,32.6,936,1
59.6,32.6,930,1
58.6,32.6,928,1
58.6,32.6,934,1
58.6,32.6,928,1
56.6,32.6,910,1
51.6,32.6,934,1
53.6,32.6,946,1
52.6,32.6,940,1
55.6,32.6,942,1
60.6,32.6,922,1
56.6,32.6,928,1
60.6,32.6,926,1
51.6,32.6,938,1
53.6,32.6,942,1
60.6,32.6,936,1
58.6,32.6,932,1
55.6,32.6,940,1
55.6,32.6,934,1
54.6,32.6,942,1
58.6,32.6,946,1
55.6,32.6,942,1
51.6,32.6,924,1
59.6,32.6,938,1
57.6,32.6,932,1
55.6,32.6,940,1
60.6,32.6,934,1
52.6,32.6,936,1
61.6,32.6,946,1
51.6,32.6,926,1
53.6,32.6,930,1
60.7,32.6,932,1
61.7,32.6,924,1
58.7,32.6,932,1
59.7,32.6,934,1
56.7,32.6,924,1
53.7,32.6,928,1
53.7,32.6,930,1
54.7,32.6,910,1
52.7,32.6,916,1
55.7,32.6,926,1
55.7,32.6,924,1
54.7,32.6,934,1
61.7,32.6,924,1
61.7,32.6,922,1
52.7,32.6,926,1
53.7,32.6,910,1
59.7,32.6,926,1
51.7,32.6,924,1
58.7,32.6,924,1
54.7,32.6,920,1
60.7,32.6,920,1
57.7,32.6,916,1
57.7,32.6,926,1
51.7,32.6,918,1
58.7,32.6,918,1
57.7,32.6,918,1
52.7,32.6,928,1
57.7,32.6,924,1
54.7,32.6,922,1
59.7,32.6,914,1
59.7,32.6,936,1
55.7,32.6,920,1
53.7,32.6,930,1
57.7,32.6,928,1
59.7,32.6,944,1
51.7,32.6,914,1
59.7,32.6,910,1
53.7,32.6,920,1
55.7,32.6,924,1
57.7,32.6,918,1
61.7,32.6,928,1
58.7,32.6,906,1
57.7,32.6,926,1
54.7,32.6,912,1
53.7,32.6,926,1
60.7,32.6,924,1
59.7,32.6,916,1
61.7,32.6,916,1
61.7,32.6,908,1
55.7,32.6,920,1
58.7,32.6,910,1
56.7,32.6,900,1
58.7,32.6,900,1
51.7,32.6,898,1
60.7,32.6,906,1
53.7,32.6,902,1
55.7,32.6,892,1
59.6,32.5,910,1
59.6,32.5,912,1
59.6,32.5,912,1
55.7,32.6,922,1
60.7,32.6,894,1
61.7,32.6,908,1
59.7,32.6,908,1
61.7,32.6,910,1
57.7,32.6,894,1
60.7,32.6,900,1
58.7,32.6,892,1
51.6,32.5,902,1
56.6,32.5,896,1
51.7,32.5,894,1
61.7,32.5,890,1
53.7,32.6,894,1
54.7,32.6,896,1
54.7,32.6,886,1
59.7,32.6,888,1
55.7,32.5,896,1
55.7,32.5,892,1
58.7,32.6,900,1
59.7,32.6,902,1
51.7,32.6,900,1
54.7,32.6,894,1
55.7,32.6,886,1
54.7,32.6,898,1
54.7,32.5,884,1
59.7,32.5,900,1
61.7,32.6,888,1
60.7,32.6,890,1
54.7,32.6,890,1
56.7,32.6,904,1
60.7,32.6,906,1
54.7,32.6,902,1
59.7,32.5,890,1
60.7,32.5,896,1
51.8,32.6,884,1
55.8,32.6,892,1
56.8,32.6,894,1
61.8,32.6,892,1
55.8,32.6,880,1
54.8,32.6,870,1
54.8,32.6,890,1
57.8,32.6,878,1
55.8,32.6,890,1
52.8,32.6,882,1
53.8,32.6,886,1
58.7,32.6,896,1
53.7,32.6,890,1
53.7,32.6,870,1
57.7,32.6,890,1
60.7,32.6,884,1
60.7,32.6,880,1
61.7,32.6,864,1
51.7,32.6,860,1
54.7,32.6,876,1
56.7,32.6,868,1
53.6,32.6,860,1
57.6,32.6,872,1
57.6,32.6,866,1
56.6,32.6,866,1
53.6,32.6,868,1
54.6,32.6,866,1
51.6,32.6,860,1
51.6,32.6,858,1
60.6,32.6,858,1
58.6,32.6,860,1
54.6,32.6,872,1
56.6,32.6,872,1
57.6,32.6,870,1
51.6,32.6,872,1
54.6,32.6,844,1
54.6,32.6,880,1
60.6,32.6,864,1
54.6,32.6,862,1
59.6,32.6,866,1
52.6,32.6,866,1
52.6,32.6,852,1
53.6,32.6,872,1
52.6,32.6,850,1
55.6,32.6,860,1
53.6,32.6,864,1
52.6,32.6,870,1
55.7,32.6,860,1
60.7,32.6,864,1
60.7,32.6,860,1
52.7,32.6,868,1
57.7,32.6,860,1
61.7,32.6,866,1
52.7,32.6,850,1
61.7,32.6,866,1
54.7,32.6,836,1
53.7,32.6,856,1
59.7,32.6,850,1
61.7,32.6,858,1
58.7,32.6,852,1
53.7,32.6,850,1
53.7,32.6,856,1
55.7,32.6,840,1
53.6,32.5,844,1
51.6,32.5,854,1
58.6,32.6,854,1
56.6,32.6,844,1
59.6,32.6,858,1
60.6,32.6,854,1
51.6,32.6,852,1
56.6,32.6,868,1
57.6,32.5,870,1
56.6,32.5,852,1
58.7,32.6,866,1
51.7,32.6,854,1
54.7,32.6,848,1
53.7,32.6,856,1
52.7,32.6,838,1
57.7,32.6,852,1
57.7,32.6,850,1
51.7,32.6,838,1
58.7,32.6,856,1
53.7,32.6,854,1
60.7,32.6,854,1
57.7,32.6,860,1
57.7,32.6,856,1
61.7,32.6,852,1
61.7,32.6,860,1
51.7,32.6,852,1
59.7,32.6,852,1
52.8,32.6,858,1
58.8,32.6,850,1
54.8,32.6,852,1
55.8,32.6,866,1
60.8,32.6,888,1
56.8,32.6,884,1
52.8,32.6,892,1
60.8,32.6,900,1
52.9,32.6,920,1
60.9,32.6,920,1
54.9,32.6,916,1
58.9,32.6,930,1
60.9,32.6,918,1
60.9,32.6,912,1
51.9,32.6,930,1
52.9,32.6,920,1
60.9,32.6,934,1
60.9,32.6,928,1
51.9,32.6,946,1
57.9,32.6,936,1
54.9,32.6,930,1
52.9,32.6,928,1
54.9,32.6,924,1
53.9,32.6,934,1
51.9,32.6,934,1
60,32.6,940,1
59,32.6,920,1
55.1,32.7,930,1
60.1,32.7,940,1
60,32.6,932,1
62,32.6,902,1
57,32.6,924,1
58,32.6,928,1
55,32.6,906,1
62,32.6,874,1
56,32.6,860,1
54,32.6,862,1
56.9,32.7,858,1
51.9,32.7,858,1
55.8,32.6,848,1
54.8,32.6,856,1
61.7,32.7,846,1
58.7,32.7,844,1
57.7,32.7,852,1
55.7,32.7,864,1
52.6,32.7,872,1
52.6,32.7,888,1
56.6,32.6,898,1
54.6,32.6,898,1
60.7,32.6,900,1
57.7,32.6,890,1
59.7,32.6,910,1
54.7,32.6,918,1
57.8,32.6,916,1
58.8,32.6,918,1
54.9,32.7,904,1
51.9,32.7,914,1
59.9,32.7,904,1
52.9,32.7,906,1
57.9,32.7,902,1
53.9,32.7,912,1
56.9,32.7,924,1
56.9,32.7,944,1
61.9,32.7,946,1
54,32.7,926,1
52.3,32.7,934,1
60.3,32.7,978,1
62.5,32.7,960,1
57.5,32.7,976,1
52.6,32.7,948,1
60.6,32.7,938,1
58.7,32.7,930,1
61.7,32.7,936,1
58.6,32.7,930,1
59.6,32.7,940,1
59.6,32.7,956,1
61.6,32.7,936,1
55.5,32.7,948,1
54.5,32.7,928,1
62.4,32.7,922,1
57.4,32.7,898,1
53.4,32.7,894,1
57.4,32.7,908,1
62.3,32.7,904,1
58.3,32.7,924,1
60.3,32.7,918,1
56.3,32.7,902,1
58.3,32.7,904,1
56.3,32.7,932,1
56.2,32.7,920,1
58.2,32.7,930,1
52.2,32.7,936,1
53.2,32.7,930,1
52.3,32.8,936,1
57.3,32.8,922,1
52.3,32.8,932,1
60.3,32.8,922,1
57.3,32.7,920,1
56.3,32.7,940,1
62.3,32.7,930,1
62.3,32.7,928,1
62.3,32.8,908,1
58.3,32.8,914,1
60.3,32.8,896,1
54.3,32.8,910,1
58.3,32.8,898,1
58.3,32.8,926,1
59.3,32.8,920,1
52.3,32.8,904,1
55.3,32.8,926,1
60.3,32.8,920,1
54.4,32.8,906,1
53.4,32.8,918,1
62.4,32.8,916,1
54.4,32.8,934,1
56.4,32.8,932,1
57.5,32.8,922,1
52.5,32.8,928,1
53.5,32.8,916,1
59.5,32.8,912,1
52.6,32.8,910,1
56.6,32.8,912,1
62.5,32.8,906,1
54.5,32.8,912,1
61.5,32.8,902,1
56.5,32.8,894,1
59.5,32.8,902,1
61.5,32.8,920,1
60.4,32.8,900,1
58.4,32.8,894,1
56.3,32.8,890,1
58.3,32.8,900,1
56.3,32.8,910,1
61.3,32.8,890,1
55.3,32.8,902,1
62.3,32.8,904,1
58.3,32.8,898,1
59.3,32.8,896,1
53.3,32.8,896,1
53.3,32.8,904,1
58.3,32.8,904,1
55.3,32.8,910,1
52.3,32.8,890,1
62.3,32.8,886,1
53.1,32.8,888,1
61.1,32.8,876,1
61.1,32.8,878,1
52.1,32.8,894,1
54,32.8,904,1
59,32.8,886,1
55,32.8,884,1
59,32.8,896,1
60,32.8,902,1
56,32.8,898,1
54,32.8,914,1
52.1,32.9,904,1
53.1,32.9,902,1
61,32.8,902,1
53,32.8,886,1
61,32.8,890,1
52,32.8,916,1
59.1,32.8,916,1
59.1,32.8,912,1
55.2,32.8,892,1
58.2,32.8,898,1
57.2,32.8,884,1
53.2,32.8,886,1
54.2,32.9,890,1
55.2,32.9,904,1
60.1,32.8,890,1
62.1,32.8,902,1
60.1,32.8,908,1
58.1,32.8,890,1
56.2,32.8,892,1
57.2,32.8,912,1
54.3,32.9,912,1
58.3,32.9,914,1
62.3,32.8,924,1
57.3,32.8,936,1
62.4,32.8,970,1
59.4,32.8,978,1
61.6,32.9,962,1
60.6,32.9,966,1
62.8,32.8,972,1
57.8,32.8,968,1
61.9,32.8,974,1
59.9,32.8,956,1
62,32.9,946,1
56,32.9,942,1
58,32.9,946,1
59,32.9,934,1
62,32.9,924,1
60,32.9,920,1
62.9,32.9,912,1
58.9,32.9,916,1
52.9,32.9,932,1
55.9,32.9,912,1
57.8,32.9,936,1
57.8,32.9,940,1
